0.406548,0.122000,4.932000
0.411628,0.117000,4.609000
0.416708,0.108000,4.326000
0.421792,0.103000,4.062000
0.426872,0.093000,3.812000
0.431952,0.083000,3.563000
0.437032,0.078000,3.353000
0.442116,0.073000,3.148000
0.447196,0.068000,2.952000
0.452268,0.068000,2.766000
0.457352,0.064000,2.600000
0.462432,0.059000,2.444000
0.467512,0.054000,2.292000
0.472592,0.049000,2.151000
0.477676,0.044000,2.023000
0.482756,0.044000,1.896000
0.487836,0.034000,1.779000
0.492916,0.034000,1.676000
0.498000,0.034000,1.569000
0.503080,0.034000,1.476000
0.508160,0.029000,1.388000
0.513240,0.029000,1.305000
0.518324,0.024000,1.227000
0.523404,0.020000,1.153000
0.528484,0.020000,1.075000
0.533564,0.020000,1.012000
0.538644,0.020000,0.953000
0.543724,0.015000,0.899000
0.548804,0.015000,0.841000
0.553884,0.015000,0.792000
0.558964,0.015000,0.743000
0.564044,0.010000,0.699000
0.569124,0.010000,0.660000
0.574204,0.010000,0.621000
0.579280,0.005000,0.582000
0.584352,0.005000,0.547000
0.589432,0.005000,0.508000
0.594512,0.005000,0.484000
0.599592,0.005000,0.455000
0.604672,0.005000,0.430000
0.609752,0.000000,0.401000
0.614832,0.005000,0.376000
0.619912,0.000000,0.357000
0.624992,0.000000,0.327000
0.630072,0.000000,0.313000
0.635152,0.000000,0.293000
0.640232,0.005000,0.279000
0.645312,0.000000,0.264000
0.650392,0.000000,0.249000
0.655472,0.000000,0.235000
0.660552,0.000000,0.220000
0.665632,0.000000,0.205000
0.670712,0.000000,0.191000
0.675792,0.000000,0.181000
0.680872,0.000000,0.171000
0.685952,0.000000,0.161000
0.691032,0.000000,0.152000
0.696112,0.000000,0.137000
0.701192,0.000000,0.137000
0.706272,0.000000,0.122000
0.711348,0.000000,0.117000
0.716428,0.000000,0.112000
0.721508,0.000000,0.108000
0.726588,0.000000,0.093000
0.731668,0.000000,0.093000
0.736748,0.000000,0.088000
0.741828,0.000000,0.083000
0.746908,0.000000,0.073000
0.751988,0.000000,0.073000
0.757068,0.000000,0.068000
0.762148,0.000000,0.064000
0.767228,0.000000,0.059000
0.772308,0.000000,0.059000
0.777388,0.000000,0.054000
0.782468,0.000000,0.049000
0.787548,0.000000,0.044000
0.792628,0.000000,0.049000
0.797708,0.000000,0.039000
0.802788,0.000000,0.034000
0.807868,0.000000,0.034000
