0.000044,4.629000,0.015000
0.002112,4.653000,0.342000
0.004176,4.673000,0.635000
0.006240,4.692000,0.909000
0.008304,4.707000,1.168000
0.010368,4.726000,1.398000
0.012432,4.751000,1.623000
0.014496,4.761000,1.833000
0.016556,4.775000,2.023000
0.018620,4.795000,2.204000
0.020684,4.809000,2.375000
0.022744,4.819000,2.537000
0.024808,4.829000,2.688000
0.026872,4.839000,2.830000
0.028932,4.848000,2.972000
0.030996,4.853000,3.089000
0.033056,4.863000,3.201000
0.035120,4.873000,3.314000
0.037180,4.883000,3.412000
0.039244,4.888000,3.509000
0.041304,4.892000,3.597000
0.043368,4.902000,3.675000
0.045428,4.907000,3.759000
0.047488,4.912000,3.837000
0.049552,4.917000,3.905000
0.051612,4.922000,3.974000
0.053676,4.927000,4.032000
0.055736,4.932000,4.086000
0.057796,4.936000,4.140000
0.059860,4.936000,4.189000
0.061920,4.941000,4.238000
0.063984,4.946000,4.282000
0.066044,4.951000,4.330000
0.068108,4.951000,4.370000
0.070172,4.956000,4.409000
0.072232,4.956000,4.438000
0.074296,4.961000,4.472000
0.076360,4.961000,4.497000
0.078424,4.966000,4.526000
0.080488,4.961000,4.550000
0.082548,4.966000,4.575000
0.084612,4.966000,4.609000
0.086676,4.971000,4.629000
0.088740,4.971000,4.653000
0.090800,4.971000,4.677000
0.092864,4.976000,4.692000
0.094928,4.976000,4.707000
0.096992,4.976000,4.721000
0.099052,4.980000,4.726000
0.101116,4.980000,4.751000
0.103180,4.980000,4.761000
0.105244,4.980000,4.775000
0.107304,4.976000,4.790000
0.109368,4.985000,4.809000
0.111432,4.980000,4.814000
0.113496,4.985000,4.824000
0.115560,4.985000,4.829000
0.117620,4.985000,4.839000
0.119684,4.985000,4.844000
0.121748,4.985000,4.853000
0.123812,4.985000,4.863000
0.125872,4.985000,4.868000
0.127936,4.985000,4.883000
0.130000,4.985000,4.888000
0.132064,4.990000,4.897000
0.134124,4.990000,4.892000
0.136188,4.990000,4.902000
0.138248,4.995000,4.897000
0.140312,4.990000,4.907000
0.142372,4.990000,4.912000
0.144436,4.990000,4.917000
0.146496,4.990000,4.927000
0.148560,4.990000,4.927000
0.150620,4.990000,4.932000
0.152684,4.990000,4.936000
0.154744,4.990000,4.936000
0.156808,4.990000,4.936000
0.158868,4.995000,4.936000
0.160932,4.995000,4.936000
0.162992,4.985000,4.941000
0.165060,0.323000,4.927000
0.167120,0.327000,4.599000
0.169184,0.293000,4.311000
0.171244,0.269000,4.032000
0.173308,0.244000,3.783000
0.175368,0.225000,3.539000
0.177432,0.215000,3.319000
